student_ID,student_name,department_ID,self_introduction
B08A01102,鍾翔嘉,A010,我的性別認同是一架攻擊直升機
R07224017,張鈺譽,2240,我的性別認同是一架攻擊直升機
B10901014,崇瑀暄,9010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11528023,楊皓庭,5280,幹你娘的腦洞破老鼠又忘記帶卡
B11301330,蘇軒勳,3010,你好，我是甲
B11403065,彭柏寬,4030,叫Gary的男生都很帥 但無一例外都是🈸==
B09406041,羅心文,4060,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11617030,張禾倢,6170,沒有父母願意花二十年養一個長髮男
B10502036,呂嘉恆,5020,幹你娘的腦洞破老鼠又忘記帶卡
B09A07027,許權同,A070,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11409021,施孟廷,4090,你好，我是甲
B08101001,翁宏弘,1010,叫Gary的男生都很帥 但無一例外都是🈸==
B10301092,吳尚軒,3010,怎麼又是這個狼尾檳榔嘴
R11941025,黃鴻翔,9410,叫Gary的男生都很帥 但無一例外都是🈸==
B09702127,葉宸達,7020,叫Gary的男生都很帥 但無一例外都是🈸==
B09409019,李宇庭,4090,怎麼又是這個狼尾檳榔嘴
B09204034,蘇軒弘,2040,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10523042,鍾凱葳,5230,朱大哥還活著
R11643038,黃以瑀,6430,幹你娘的腦洞破老鼠又忘記帶卡
B09101043,吳宜彥,1010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10223152,胡宇靖,2230,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09903018,黃鴻瀚,9030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B08802150,陳泓菱,8020,你好，我是甲
B10802006,王駿豪,8020,浴室裡沒有人 水是我開的
B11101347,林偉辰,1010,我的性別認同是一架攻擊直升機
R10521102,陳炤婕,5210,浴室裡沒有人 水是我開的
R10547028,陳彥翔,5470,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10221001,陳靖晨,2210,幹你娘的腦洞破老鼠又忘記帶卡
R11920047,黃康振,9200,原來你也玩原神啊
B10903042,許凱宏,9030,原來你也玩原神啊
B11604011,張子翔,6040,浴室裡沒有人 水是我開的
B09601152,許凱彥,6010,浴室裡沒有人 水是我開的
R11926044,鄭陶延,9260,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08611126,陳妤翔,6110,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10203050,范國泰,2030,怎麼又是這個狼尾檳榔嘴
B11602006,黃聖宏,6020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09702021,黃揚振,7020,浴室裡沒有人 水是我開的
R10A25007,雷騰婷,A250,浴室裡沒有人 水是我開的
B10502109,劉又濬,5020,朱大哥還活著
B11401101,陳彥懌,4010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11301015,賴昱奐,3010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11611066,陳炤哲,6110,叫Gary的男生都很帥 但無一例外都是🈸==
B09603068,謝涴文,6030,幹你娘的腦洞破老鼠又忘記帶卡
B09401143,蔡育洋,4010,浴室裡沒有人 水是我開的
B11701037,解鈞達,7010,浴室裡沒有人 水是我開的
R10221044,黃以賢,2210,朱大哥還活著
B11501043,王柏翔,5010,原來你也玩原神啊
B10301061,吳少誠,3010,朱大哥還活著
B10105033,李宇駿,1050,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11H02033,白立勛,H020,你好，我是甲
B10304016,何昀儀,3040,怎麼又是這個狼尾檳榔嘴
B10307021,陳品彬,3070,朱大哥還活著
B10402126,賴俊元,4020,朱大哥還活著
B11503038,宋玟晨,5030,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09601231,林昱力,6010,我的性別認同是一架攻擊直升機
B10601029,張舒謙,6010,浴室裡沒有人 水是我開的
B10301043,梁品均,3010,朱大哥還活著
R11A23010,林建祐,A230,怎麼又是這個狼尾檳榔嘴
B09904034,宋家洋,9040,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10402125,吳廷芸,4020,你好，我是甲
R10723012,徐華勳,7230,幹你娘的腦洞破老鼠又忘記帶卡
B11701150,郭新彥,7010,沒有父母願意花二十年養一個長髮男
B10602151,邱健仁,6020,幹你娘的腦洞破老鼠又忘記帶卡
B08611808,呂嘉佑,6110,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10941026,吳敏蓨,9410,叫Gary的男生都很帥 但無一例外都是🈸==
R11743035,劉子駿,7430,浴室裡沒有人 水是我開的
B08612127,范國翔,6120,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11221241,吳逸翔,2210,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10202159,陳品恩,2020,你好，我是甲
B11703068,吳維碩,7030,幹你娘的腦洞破老鼠又忘記帶卡
B11308004,陳俊宇,3080,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B12110039,陳思琳,1100,怎麼又是這個狼尾檳榔嘴
R10921018,蔡僑哲,9210,怎麼又是這個狼尾檳榔嘴
R11442039,賴曉心,4420,怎麼又是這個狼尾檳榔嘴
B08202217,陳文辰,2020,叫Gary的男生都很帥 但無一例外都是🈸==
B09405005,謝涴倢,4050,我的性別認同是一架攻擊直升機
B11200011,陳威能,2000,怎麼又是這個狼尾檳榔嘴
B10A01212,劉容瀚,A010,你好，我是甲
R11442125,陳皓祐,4420,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09701013,周郁寬,7010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11502127,林靖弘,5020,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B07401347,解鈞閎,4010,幹你娘的腦洞破老鼠又忘記帶卡
B08501039,宋凱誠,5010,叫Gary的男生都很帥 但無一例外都是🈸==
B10604017,張瀚庭,6040,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10201020,郭禹哲,2010,你好，我是甲
B11702043,郭芃菱,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10801046,邱思軒,8010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10201045,劉子芸,2010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09502638,張仲安,5020,幹你娘的腦洞破老鼠又忘記帶卡
B10702043,鍾凱樵,7020,原來你也玩原神啊
B10101020,雷悅佑,1010,我的性別認同是一架攻擊直升機
B11109015,李岷晏,1090,我的性別認同是一架攻擊直升機
B09602159,陳炤晨,6020,你好，我是甲
R09624038,吳宗筠,6240,怎麼又是這個狼尾檳榔嘴
B09101109,賴昱蓨,1010,朱大哥還活著
B08901241,梁品峻,9010,叫Gary的男生都很帥 但無一例外都是🈸==
B11404081,林偉葳,4040,叫Gary的男生都很帥 但無一例外都是🈸==
B11802717,莊博濬,8020,我的性別認同是一架攻擊直升機
R11124016,謝沅誠,1240,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09707020,林彥叡,7070,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09401003,李梓聿,4010,幹你娘的腦洞破老鼠又忘記帶卡
B09504016,賴昱葳,5040,幹你娘的腦洞破老鼠又忘記帶卡
D09B43023,吳維君,B430,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11702089,張子勳,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10145016,張子樺,1450,沒有父母願意花二十年養一個長髮男
B11403020,鍾翔哲,4030,沒有父母願意花二十年養一個長髮男
B10108015,賴浩樺,1080,怎麼又是這個狼尾檳榔嘴
B09614003,賴俊辰,6140,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10202043,簡瑋瑾,2020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10144013,施孟延,1440,我的性別認同是一架攻擊直升機
R11441045,林偉聿,4410,原來你也玩原神啊
B11204026,林彥哲,2040,怎麼又是這個狼尾檳榔嘴
B09302022,江昌嶔,3020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10502151,劉宣華,5020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10A02025,孫德均,A020,浴室裡沒有人 水是我開的
B11702028,黃昱豫,7020,你好，我是甲
B11602355,黃文穎,6020,原來你也玩原神啊
B08101091,紀岱語,1010,朱大哥還活著
B10402824,紀岱諭,4020,浴室裡沒有人 水是我開的
B10302036,薛晉呈,3020,原來你也玩原神啊
B11704011,陳昭宏,7040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10702102,林鈺男,7020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10701013,孫德宏,7010,浴室裡沒有人 水是我開的
B09901143,陳柏達,9010,浴室裡沒有人 水是我開的
B11403065,陳逸澄,4030,朱大哥還活著
B09301011,黃蔓皓,3010,原來你也玩原神啊
B11101141,宋凱恩,1010,幹你娘的腦洞破老鼠又忘記帶卡
B10405034,許凱穎,4050,我的性別認同是一架攻擊直升機
B10501168,陳士嘉,5010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09903042,戴源雯,9030,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10203137,呂韻元,2030,怎麼又是這個狼尾檳榔嘴
B08909007,宋玟融,9090,你好，我是甲
B09501808,張心臻,5010,原來你也玩原神啊
R11645032,鍾曜婷,6450,沒有父母願意花二十年養一個長髮男
B08A05055,王能宸,A050,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11403022,王偉恩,4030,浴室裡沒有人 水是我開的
R10143036,施孟辰,1430,怎麼又是這個狼尾檳榔嘴
B09611097,林宸帆,6110,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B08302261,鍾曜綺,3020,怎麼又是這個狼尾檳榔嘴
B09908015,江子彥,9080,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B08307019,蔡僑恩,3070,原來你也玩原神啊
B11102010,林昱廷,1020,叫Gary的男生都很帥 但無一例外都是🈸==
B11708023,陳皓瀚,7080,朱大哥還活著
B09907028,王亮庭,9070,叫Gary的男生都很帥 但無一例外都是🈸==
R11H45017,王律佳,H450,你好，我是甲
B09500027,蔡柏宇,5000,怎麼又是這個狼尾檳榔嘴
R11521072,陳妤皓,5210,原來你也玩原神啊
F09542033,林亮瑜,5420,叫Gary的男生都很帥 但無一例外都是🈸==
B10401309,賈子毅,4010,叫Gary的男生都很帥 但無一例外都是🈸==
B09103010,陳奕元,1030,叫Gary的男生都很帥 但無一例外都是🈸==
B09902091,王力庭,9020,朱大哥還活著
B09602217,林宸翔,6020,沒有父母願意花二十年養一個長髮男
B09611075,施雅瓏,6110,怎麼又是這個狼尾檳榔嘴
B10615016,許凱諭,6150,沒有父母願意花二十年養一個長髮男
B11609021,李梓利,6090,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09604003,邱煢哲,6040,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08701053,陳柏瑀,7010,我的性別認同是一架攻擊直升機
R10B45009,蔡易倢,B450,你好，我是甲
B10702001,許凱達,7020,原來你也玩原神啊
R10942125,郭家維,9420,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10A23065,覃業葳,A230,浴室裡沒有人 水是我開的
B08104051,徐偉安,1040,浴室裡沒有人 水是我開的
B11503012,張鈺劭,5030,沒有父母願意花二十年養一個長髮男
B10302039,謝沅宸,3020,沒有父母願意花二十年養一個長髮男
R11122033,吳旻爾,1220,你好，我是甲
B10705003,蔡祐丞,7050,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11102106,許庭廷,1020,朱大哥還活著
R11621040,劉耀文,6210,朱大哥還活著
R10521A01,薛詳豪,5210,幹你娘的腦洞破老鼠又忘記帶卡
B10601168,李有儒,6010,你好，我是甲
B10103116,蔡東彬,1030,朱大哥還活著
B08A01239,鄭亦維,A010,怎麼又是這個狼尾檳榔嘴
B08207028,陳虹恩,2070,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10223065,梁品翔,2230,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11251013,劉若中,2510,朱大哥還活著
B11703048,王律融,7030,朱大哥還活著
B11406044,王駿衡,4060,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
F08528003,張邑辰,5280,你好，我是甲
F09442024,徐偉昀,4420,怎麼又是這個狼尾檳榔嘴
R10542125,楊育賢,5420,叫Gary的男生都很帥 但無一例外都是🈸==
B11605004,黃鴻輝,6050,原來你也玩原神啊
B08611060,薛詳華,6110,原來你也玩原神啊
B10102302,陳泓元,1020,怎麼又是這個狼尾檳榔嘴
B10601140,鍾承凱,6010,浴室裡沒有人 水是我開的
B11701347,宋凱劭,7010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11252261,白立翔,2520,叫Gary的男生都很帥 但無一例外都是🈸==
B10A00016,陳昭翔,A000,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R09421011,覺尚軒,4210,朱大哥還活著
R11943038,黃振閎,9430,叫Gary的男生都很帥 但無一例外都是🈸==
B10305035,劉子剛,3050,朱大哥還活著
B11504013,胡宇祐,5040,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10921102,黃蔓逸,9210,原來你也玩原神啊
R11H41102,宋佳弘,H410,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09401044,紀岱涵,4010,我的性別認同是一架攻擊直升機
B09907021,鍾奕嶔,9070,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11641231,白立峻,6410,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10645033,陳品佑,6450,你好，我是甲
B08102102,林建萱,1020,原來你也玩原神啊
B11303006,林荷翔,3030,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10501153,張皓洋,5010,沒有父母願意花二十年養一個長髮男
B11701111,陳虹葳,7010,朱大哥還活著
B10A01017,林志均,A010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10701072,張天利,7010,怎麼又是這個狼尾檳榔嘴
B09602011,沈珈奐,6020,我的性別認同是一架攻擊直升機
R11643020,黃蔓廷,6430,原來你也玩原神啊
B11401153,謝子麒,4010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11A20039,吳廷奐,A200,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09701109,葉宸文,7010,浴室裡沒有人 水是我開的
B11102054,黃凱陸,1020,沒有父母願意花二十年養一個長髮男
B09703015,陳柏毅,7030,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R10221231,宋凱嘉,2210,叫Gary的男生都很帥 但無一例外都是🈸==
B10201053,簡佑濬,2010,叫Gary的男生都很帥 但無一例外都是🈸==
B10105034,楊世妤,1050,怎麼又是這個狼尾檳榔嘴
B11709080,簡佑同,7090,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11801153,吳宗偉,8010,我的性別認同是一架攻擊直升機
B10107054,羅子瀚,1070,浴室裡沒有人 水是我開的
B11403152,顏輔佳,4030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10402014,王泓祺,4020,我的性別認同是一架攻擊直升機
B10302039,許凱亞,3020,我的性別認同是一架攻擊直升機
R11123044,鍾適碩,1230,幹你娘的腦洞破老鼠又忘記帶卡
R10943008,余思謙,9430,原來你也玩原神啊
B10601204,王偉磊,6010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11908006,吳懿宸,9080,朱大哥還活著
B11602089,吳宗元,6020,怎麼又是這個狼尾檳榔嘴
B11109026,郭新皓,1090,幹你娘的腦洞破老鼠又忘記帶卡
B10203038,陳昭瑀,2030,我的性別認同是一架攻擊直升機
B11707074,戴源謙,7070,朱大哥還活著
B08A04009,蔡弼寬,A040,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R10647033,賴可佑,6470,朱大哥還活著
B08701041,張家蓉,7010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R09621024,陳俊安,6210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11621056,徐偉昱,6210,浴室裡沒有人 水是我開的
R10223068,宋佳恩,2230,我的性別認同是一架攻擊直升機
B10701056,林偉弘,7010,沒有父母願意花二十年養一個長髮男
B11201168,蔡柏佑,2010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10923012,吳宗琳,9230,我的性別認同是一架攻擊直升機
B10901082,鍾凱融,9010,原來你也玩原神啊
B11501018,巫竑翔,5010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09103020,謝子賢,1030,朱大哥還活著
R10143010,梁品恩,1430,幹你娘的腦洞破老鼠又忘記帶卡
B10204034,陳虹諭,2040,朱大哥還活著
B07A01040,徐偉暄,A010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11321347,蔡祐晨,3210,怎麼又是這個狼尾檳榔嘴
B09302043,林建文,3020,浴室裡沒有人 水是我開的
B11502056,巫竑倢,5020,怎麼又是這個狼尾檳榔嘴
B08102039,吳少澄,1020,浴室裡沒有人 水是我開的
R11948118,陳麗塘,9480,原來你也玩原神啊
R11257019,謝謹恆,2570,浴室裡沒有人 水是我開的
B10703036,楊育碩,7030,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09501152,江冠翔,5010,怎麼又是這個狼尾檳榔嘴
R11251A01,宋家婕,2510,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11104026,楊世翔,1040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10441022,林靖亞,4410,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B08101060,方詠塘,1010,幹你娘的腦洞破老鼠又忘記帶卡
R07220039,史哲翰,2200,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09903042,李宇臻,9030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11612055,陳泓華,6120,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09902142,黃蔓同,9020,浴室裡沒有人 水是我開的
B11H02101,王凱澄,H020,浴室裡沒有人 水是我開的
R10641066,林昀庭,6410,叫Gary的男生都很帥 但無一例外都是🈸==
B10208056,林柏哲,2080,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11902056,宋家瀚,9020,你好，我是甲
B08603032,鄭盛亞,6030,怎麼又是這個狼尾檳榔嘴
B08704017,羅心能,7040,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10222019,鍾承閎,2220,朱大哥還活著
B10A01126,方詠緯,A010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11509021,黃文仲,5090,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11321119,廖姿婕,3210,怎麼又是這個狼尾檳榔嘴
F08524013,彭柏豪,5240,叫Gary的男生都很帥 但無一例外都是🈸==
R10721010,謝秉陽,7210,我的性別認同是一架攻擊直升機
B10502142,王柏旻,5020,我的性別認同是一架攻擊直升機
B08201049,黃柏平,2010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11706044,蔡東樺,7060,我的性別認同是一架攻擊直升機
B06202102,蔡弼寧,2020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08612151,謝子恩,6120,叫Gary的男生都很帥 但無一例外都是🈸==
R10945022,杜柏哲,9450,幹你娘的腦洞破老鼠又忘記帶卡
R10541060,宋和睿,5410,浴室裡沒有人 水是我開的
B08306028,陳俊麒,3060,沒有父母願意花二十年養一個長髮男
B11204012,張舒文,2040,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08706015,林嘉宏,7060,叫Gary的男生都很帥 但無一例外都是🈸==
B11101004,賴曉男,1010,你好，我是甲
B11302717,林彥菱,3020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R11942125,黃昱亦,9420,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10725039,楊沛聿,7250,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10A21020,胡芷潔,A210,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09602339,王錦紹,6020,原來你也玩原神啊
B09101037,王錦姸,1010,叫Gary的男生都很帥 但無一例外都是🈸==
R10A21026,黃聖寬,A210,你好，我是甲
B11B01013,張鈺容,B010,怎麼又是這個狼尾檳榔嘴
R10323036,呂韻琳,3230,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09101066,葉姵謙,1010,浴室裡沒有人 水是我開的
B10301012,蔡柏宏,3010,叫Gary的男生都很帥 但無一例外都是🈸==
B09701011,蔡睿墉,7010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B05302031,鄭陶仁,3020,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B10407055,吳綺誠,4070,浴室裡沒有人 水是我開的
R10522036,江彥賢,5220,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08701019,鮑佑寧,7010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B08A07074,徐丞誠,A070,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11312025,葉宸瀚,3120,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08602261,陳柏彥,6020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
